session_id,user_id,model_id,model_name,day,cleaning_mode,cleaning_mode_encoded,cleaning_time_min,start_battery_pct,end_battery_pct,battery_drop_pct,consumption_rate,ambient_temp_c,soh,aborted,recent_avg_consumption_rate,last_session_time_min,last_battery_drop_pct,available_time_min
S03251,B-2_U6,B-2,짧고 잦은 스팟터보,169,표준,1,9.5,100.0,63.0,37.0,3.897,25.9,0.98,0,3.915,10.1,42.8,23.75
S03252,B-2_U6,B-2,짧고 잦은 스팟터보,171,표준,1,3.5,87.8,74.4,13.4,3.829,26.4,0.9867,0,3.922,9.5,37.0,22.0
S03253,B-2_U6,B-2,짧고 잦은 스팟터보,172,표준,1,5.2,100.0,77.9,22.1,4.242,26.4,0.9887,0,3.884,3.5,13.4,22.25
S03254,B-2_U6,B-2,짧고 잦은 스팟터보,174,표준,1,10.1,100.0,57.4,42.6,4.22,26.8,0.963,0,3.971,5.2,22.1,22.0
S03255,B-2_U6,B-2,짧고 잦은 스팟터보,175,표준,1,9.7,100.0,61.9,38.1,3.928,26.7,0.9899,0,4.084,10.1,42.6,23.5
S03256,B-2_U6,B-2,짧고 잦은 스팟터보,176,표준,1,4.5,100.0,81.5,18.5,4.116,28.2,0.9727,0,4.023,9.7,38.1,23.0
S03257,B-2_U6,B-2,짧고 잦은 스팟터보,178,표준,1,9.5,99.5,62.2,37.3,3.924,27.2,0.9943,0,4.067,4.5,18.5,23.5
S03258,B-2_U6,B-2,짧고 잦은 스팟터보,182,표준,1,9.2,87.7,48.4,39.3,4.268,25.7,0.9736,0,4.086,9.5,37.3,19.0
S03259,B-2_U6,B-2,짧고 잦은 스팟터보,183,표준,1,5.3,100.0,79.0,21.0,3.972,28.3,0.9907,0,4.091,9.2,39.3,23.5
S03260,B-2_U6,B-2,짧고 잦은 스팟터보,184,표준,1,5.0,99.4,81.0,18.5,3.694,25.8,0.9515,0,4.042,5.3,21.0,25.25
S03261,B-2_U6,B-2,짧고 잦은 스팟터보,185,표준,1,6.2,99.9,75.1,24.8,4.003,26.2,0.9807,0,3.995,5.0,18.5,23.5
S03262,B-2_U6,B-2,짧고 잦은 스팟터보,189,표준,1,9.9,75.1,38.5,36.6,3.692,29.8,0.9911,0,3.972,6.2,24.8,18.5
S03263,B-2_U6,B-2,짧고 잦은 스팟터보,192,표준,1,8.3,99.8,65.8,34.0,4.096,30.2,0.9714,0,3.926,9.9,36.6,22.5
S03264,B-2_U6,B-2,짧고 잦은 스팟터보,193,표준,1,9.3,99.9,65.6,34.3,3.687,28.6,0.9575,0,3.891,8.3,34.0,25.0
S03265,B-2_U6,B-2,짧고 잦은 스팟터보,195,표준,1,6.4,99.9,74.4,25.5,3.978,28.2,0.9765,0,3.834,9.3,34.3,23.5
S03266,B-2_U6,B-2,짧고 잦은 스팟터보,196,표준,1,7.3,99.9,71.3,28.5,3.91,27.4,0.9707,0,3.891,6.4,25.5,24.0
S03267,B-2_U6,B-2,짧고 잦은 스팟터보,198,표준,1,5.3,100.0,79.6,20.4,3.845,26.9,0.9401,0,3.873,7.3,28.5,24.75
S03268,B-2_U6,B-2,짧고 잦은 스팟터보,199,표준,1,8.3,100.0,64.0,35.9,4.33,25.6,0.9951,0,3.903,5.3,20.4,21.5
S03269,B-2_U6,B-2,짧고 잦은 스팟터보,200,표준,1,7.1,63.3,33.3,30.0,4.221,28.7,0.9618,0,3.95,8.3,35.9,13.75
S03270,B-2_U6,B-2,짧고 잦은 스팟터보,201,표준,1,5.7,85.5,63.7,21.8,3.826,27.8,0.9772,0,4.057,7.1,30.0,20.5
S03271,B-2_U6,B-2,짧고 잦은 스팟터보,206,표준,1,8.8,100.0,64.2,35.8,4.072,29.2,0.9356,0,4.026,5.7,21.8,22.5
S03272,B-2_U6,B-2,짧고 잦은 스팟터보,208,표준,1,6.9,84.8,57.2,27.6,4.006,29.4,0.9453,0,4.059,8.8,35.8,19.25
S03273,B-2_U6,B-2,짧고 잦은 스팟터보,209,표준,1,5.1,100.0,77.5,22.5,4.408,26.4,0.9783,0,4.091,6.9,27.6,21.25
S03274,B-2_U6,B-2,짧고 잦은 스팟터보,210,표준,1,11.7,100.0,56.5,43.5,3.717,29.8,0.9511,0,4.107,5.1,22.5,25.0
S03275,B-2_U6,B-2,짧고 잦은 스팟터보,211,표준,1,11.9,100.0,53.9,46.1,3.871,26.8,0.9572,0,4.006,11.7,43.5,24.0
S03276,B-2_U6,B-2,짧고 잦은 스팟터보,212,표준,1,10.0,100.0,60.4,39.6,3.955,27.3,0.9711,0,4.015,11.9,46.1,23.5
S03277,B-2_U6,B-2,짧고 잦은 스팟터보,214,표준,1,7.0,60.0,28.8,31.2,4.463,27.2,0.9603,0,3.991,10.0,39.6,12.25
S03278,B-2_U6,B-2,짧고 잦은 스팟터보,216,표준,1,6.9,99.8,71.4,28.5,4.13,27.2,0.9669,0,4.083,7.0,31.2,22.75
S03279,B-2_U6,B-2,짧고 잦은 스팟터보,217,표준,1,3.7,99.8,83.7,16.2,4.365,31.3,0.9766,0,4.027,6.9,28.5,21.75
S03280,B-2_U6,B-2,짧고 잦은 스팟터보,218,표준,1,10.1,99.6,62.0,37.7,3.729,24.5,0.9446,0,4.157,3.7,16.2,24.75
S03281,B-2_U6,B-2,짧고 잦은 스팟터보,219,표준,1,11.6,86.1,40.8,45.2,3.899,27.6,0.9781,0,4.128,10.1,37.7,20.75
S03282,B-2_U6,B-2,짧고 잦은 스팟터보,221,표준,1,5.5,100.0,79.4,20.6,3.751,26.9,0.9394,0,4.117,11.6,45.2,25.0
S03283,B-2_U6,B-2,짧고 잦은 스팟터보,222,표준,1,6.1,100.0,76.2,23.8,3.9,28.6,0.9866,0,3.975,5.5,20.6,23.75
S03284,B-2_U6,B-2,짧고 잦은 스팟터보,224,표준,1,7.1,99.9,71.6,28.3,3.992,25.8,0.9812,0,3.929,6.1,23.8,23.25
S03285,B-2_U6,B-2,짧고 잦은 스팟터보,226,표준,1,9.0,71.4,33.4,38.0,4.219,24.1,0.9683,0,3.854,7.1,28.3,15.5
S03286,B-2_U6,B-2,짧고 잦은 스팟터보,229,표준,1,9.7,100.0,62.4,37.6,3.873,26.2,0.9512,0,3.952,9.0,38.0,23.75
S03287,B-2_U6,B-2,짧고 잦은 스팟터보,230,표준,1,11.9,100.0,54.4,45.6,3.829,25.3,0.9594,0,3.947,9.7,37.6,24.25
S03288,B-2_U6,B-2,짧고 잦은 스팟터보,231,표준,1,7.4,53.4,21.6,31.8,4.292,25.5,0.9789,0,3.963,11.9,45.6,11.5
S03289,B-2_U6,B-2,짧고 잦은 스팟터보,232,표준,1,6.7,100.0,72.6,27.4,4.082,28.0,0.9527,0,4.041,7.4,31.8,23.0
S03290,B-2_U6,B-2,짧고 잦은 스팟터보,234,표준,1,8.4,100.0,65.4,34.5,4.11,26.4,0.9695,0,4.059,6.7,27.4,22.75
S03291,B-2_U6,B-2,짧고 잦은 스팟터보,237,표준,1,10.1,100.0,60.7,39.3,3.894,26.9,0.9454,0,4.037,8.4,34.5,23.75
S03292,B-2_U6,B-2,짧고 잦은 스팟터보,240,표준,1,9.5,86.6,50.5,36.1,3.799,26.1,0.9861,0,4.041,10.1,39.3,21.0
S03293,B-2_U6,B-2,짧고 잦은 스팟터보,241,표준,1,9.4,99.5,62.0,37.5,3.986,28.5,0.951,0,4.035,9.5,36.1,23.25
S03294,B-2_U6,B-2,짧고 잦은 스팟터보,243,표준,1,7.1,100.0,72.8,27.2,3.83,28.6,0.9525,0,3.974,9.4,37.5,24.5
S03295,B-2_U6,B-2,짧고 잦은 스팟터보,244,표준,1,7.4,99.7,70.0,29.6,4.003,25.0,0.952,0,3.924,7.1,27.2,23.25
S03296,B-2_U6,B-2,짧고 잦은 스팟터보,245,표준,1,8.7,100.0,64.5,35.4,4.075,25.4,0.9726,0,3.902,7.4,29.6,22.75
S03297,B-2_U6,B-2,짧고 잦은 스팟터보,246,표준,1,7.7,100.0,68.5,31.5,4.088,25.7,0.969,0,3.939,8.7,35.4,22.75
S03298,B-2_U6,B-2,짧고 잦은 스팟터보,248,표준,1,6.1,99.8,76.7,23.1,3.789,24.0,0.9608,0,3.996,7.7,31.5,24.5
S03299,B-2_U6,B-2,짧고 잦은 스팟터보,250,표준,1,6.5,99.1,72.0,27.1,4.172,22.8,0.964,0,3.957,6.1,23.1,22.25
S03300,B-2_U6,B-2,짧고 잦은 스팟터보,251,표준,1,8.4,99.7,64.1,35.6,4.237,24.0,0.9642,0,4.025,6.5,27.1,21.75
S03301,B-2_U6,B-2,짧고 잦은 스팟터보,253,표준,1,9.6,99.6,66.7,32.9,3.425,25.2,0.9752,0,4.072,8.4,35.6,27.0
S03302,B-2_U6,B-2,짧고 잦은 스팟터보,254,표준,1,7.8,100.0,68.5,31.5,4.042,25.5,0.9473,0,3.942,9.6,32.9,23.0
S03303,B-2_U6,B-2,짧고 잦은 스팟터보,257,표준,1,5.1,69.4,47.1,22.2,4.359,23.0,0.9735,0,3.933,7.8,31.5,14.5
S03304,B-2_U6,B-2,짧고 잦은 스팟터보,260,표준,1,9.0,99.9,59.3,40.5,4.504,27.3,0.9829,0,4.047,5.1,22.2,20.5
S03305,B-2_U6,B-2,짧고 잦은 스팟터보,264,표준,1,7.3,99.8,70.1,29.7,4.073,23.7,0.9457,0,4.113,9.0,40.5,22.75
S03306,B-2_U6,B-2,짧고 잦은 스팟터보,265,표준,1,10.2,99.7,58.7,41.0,4.019,24.5,0.9513,0,4.081,7.3,29.7,23.0
S03307,B-2_U6,B-2,짧고 잦은 스팟터보,266,표준,1,8.5,86.2,49.2,37.0,4.351,22.8,0.9608,0,4.199,10.2,41.0,18.25
S03308,B-2_U6,B-2,짧고 잦은 스팟터보,267,표준,1,7.5,99.9,68.3,31.7,4.223,23.4,0.9539,0,4.261,8.5,37.0,22.0
S03309,B-2_U6,B-2,짧고 잦은 스팟터보,269,표준,1,5.8,100.0,77.8,22.2,3.829,23.3,0.9523,0,4.234,7.5,31.7,24.25
S03310,B-2_U6,B-2,짧고 잦은 스팟터보,271,표준,1,5.3,99.9,78.5,21.4,4.036,22.6,0.9748,0,4.099,5.8,22.2,23.0
S03311,B-2_U6,B-2,짧고 잦은 스팟터보,274,표준,1,11.3,99.6,55.1,44.5,3.939,22.5,0.9746,0,4.092,5.3,21.4,23.5
S03312,B-2_U6,B-2,짧고 잦은 스팟터보,276,표준,1,11.8,99.8,52.0,47.9,4.056,25.0,0.9535,0,4.076,11.3,44.5,22.75
S03313,B-2_U6,B-2,짧고 잦은 스팟터보,277,표준,1,5.9,99.8,76.2,23.6,3.992,22.4,0.9358,0,4.017,11.8,47.9,23.5
S03314,B-2_U6,B-2,짧고 잦은 스팟터보,278,표준,1,8.2,99.2,62.4,36.8,4.488,23.7,0.9154,0,3.97,5.9,23.6,20.75
S03315,B-2_U6,B-2,짧고 잦은 스팟터보,280,표준,1,8.4,100.0,67.2,32.8,3.91,22.3,0.9622,0,4.102,8.2,36.8,23.75
S03316,B-2_U6,B-2,짧고 잦은 스팟터보,281,표준,1,8.4,100.0,68.1,31.9,3.794,21.8,0.9651,0,4.077,8.4,32.8,24.5
S03317,B-2_U6,B-2,짧고 잦은 스팟터보,283,표준,1,9.1,91.3,52.0,39.4,4.327,24.0,0.9968,0,4.048,8.4,31.9,19.5
S03318,B-2_U6,B-2,짧고 잦은 스팟터보,285,표준,1,10.0,99.8,57.2,42.6,4.262,23.3,0.9429,0,4.102,9.1,39.4,21.75
S03319,B-2_U6,B-2,짧고 잦은 스팟터보,287,표준,1,6.0,100.0,73.1,26.9,4.48,20.1,0.9786,0,4.156,10.0,42.6,20.75
S03320,B-2_U6,B-2,짧고 잦은 스팟터보,288,표준,1,8.9,99.8,65.1,34.7,3.899,23.2,0.9402,0,4.155,6.0,26.9,23.75
S03321,B-2_U6,B-2,짧고 잦은 스팟터보,290,표준,1,7.8,100.0,69.2,30.8,3.945,20.3,0.9513,0,4.152,8.9,34.7,23.5
S03322,B-2_U6,B-2,짧고 잦은 스팟터보,291,표준,1,6.3,99.8,71.6,28.3,4.489,19.3,0.9752,0,4.183,7.8,30.8,20.75
S03323,B-2_U6,B-2,짧고 잦은 스팟터보,294,표준,1,6.1,99.2,75.0,24.2,3.97,24.4,0.9534,0,4.215,6.3,28.3,23.5
S03324,B-2_U6,B-2,짧고 잦은 스팟터보,296,표준,1,10.1,99.7,58.1,41.6,4.115,20.7,0.9538,0,4.157,6.1,24.2,22.5
S03325,B-2_U6,B-2,짧고 잦은 스팟터보,297,표준,1,9.6,57.5,18.6,38.9,4.052,20.0,0.9292,0,4.084,10.1,41.6,13.25
S03326,B-2_U6,B-2,짧고 잦은 스팟터보,299,표준,1,9.8,99.8,63.6,36.2,3.697,21.4,0.9658,0,4.114,9.6,38.9,25.0
S03327,B-2_U6,B-2,짧고 잦은 스팟터보,301,표준,1,5.1,100.0,79.2,20.8,4.073,18.9,0.9268,0,4.065,9.8,36.2,23.0
S03328,B-2_U6,B-2,짧고 잦은 스팟터보,304,표준,1,4.0,100.0,83.0,17.0,4.242,18.5,0.9313,0,3.981,5.1,20.8,22.0
S03329,B-2_U6,B-2,짧고 잦은 스팟터보,307,표준,1,10.1,83.5,40.8,42.7,4.229,19.2,0.9588,0,4.036,4.0,17.0,18.0
S03330,B-2_U6,B-2,짧고 잦은 스팟터보,308,표준,1,10.1,99.7,56.9,42.8,4.233,21.3,0.9857,0,4.059,10.1,42.7,21.75
S03331,B-2_U6,B-2,짧고 잦은 스팟터보,309,표준,1,7.9,57.2,19.3,37.8,4.791,19.7,0.9634,0,4.095,10.1,42.8,11.0
S03332,B-2_U6,B-2,짧고 잦은 스팟터보,310,표준,1,2.9,19.6,5.1,14.4,4.979,21.2,0.9624,1,4.314,7.9,37.8,3.0
S03333,B-2_U6,B-2,짧고 잦은 스팟터보,311,표준,1,9.3,100.0,61.0,39.0,4.188,17.2,0.9487,0,4.495,2.9,14.4,22.25
S03334,B-2_U6,B-2,짧고 잦은 스팟터보,314,표준,1,8.3,100.0,68.9,31.1,3.752,17.0,0.9434,0,4.484,9.3,39.0,24.75
S03335,B-2_U6,B-2,짧고 잦은 스팟터보,317,표준,1,8.4,100.0,66.3,33.7,4.013,19.0,0.9486,0,4.389,8.3,31.1,23.25
S03336,B-2_U6,B-2,짧고 잦은 스팟터보,320,표준,1,10.1,100.0,59.8,40.2,3.975,20.2,0.9539,0,4.345,8.4,33.7,23.25
S03337,B-2_U6,B-2,짧고 잦은 스팟터보,321,표준,1,7.6,99.8,66.4,33.4,4.397,21.1,0.9475,0,4.181,10.1,40.2,21.25
S03338,B-2_U6,B-2,짧고 잦은 스팟터보,322,표준,1,7.9,81.7,50.7,31.0,3.918,19.0,0.9399,0,4.065,7.6,33.4,19.0
S03339,B-2_U6,B-2,짧고 잦은 스팟터보,323,표준,1,8.7,99.6,62.5,37.1,4.261,19.1,0.9568,0,4.011,7.9,31.0,22.0
S03340,B-2_U6,B-2,짧고 잦은 스팟터보,324,표준,1,7.7,100.0,66.6,33.4,4.339,17.0,0.9539,0,4.113,8.7,37.1,21.5
S03341,B-2_U6,B-2,짧고 잦은 스팟터보,328,표준,1,6.6,90.1,61.9,28.2,4.28,19.0,0.9408,0,4.178,7.7,33.4,19.5
S03342,B-2_U6,B-2,짧고 잦은 스팟터보,329,표준,1,4.4,100.0,81.3,18.7,4.243,16.6,0.953,0,4.239,6.6,28.2,22.25
S03343,B-2_U6,B-2,짧고 잦은 스팟터보,330,표준,1,4.8,99.9,79.2,20.7,4.31,15.2,0.955,0,4.208,4.4,18.7,21.5
S03344,B-2_U6,B-2,짧고 잦은 스팟터보,332,표준,1,7.4,100.0,70.0,30.0,4.054,18.3,0.9486,0,4.287,4.8,20.7,23.0
S03345,B-2_U6,B-2,짧고 잦은 스팟터보,333,표준,1,3.0,100.0,87.1,12.9,4.29,16.3,0.9756,0,4.245,7.4,30.0,22.25
S03346,B-2_U6,B-2,짧고 잦은 스팟터보,335,표준,1,8.6,99.7,63.0,36.7,4.263,18.5,0.955,0,4.235,3.0,12.9,21.75
S03347,B-2_U6,B-2,짧고 잦은 스팟터보,337,표준,1,10.1,87.2,44.8,42.4,4.202,17.5,0.9354,0,4.232,8.6,36.7,19.0
S03348,B-2_U6,B-2,짧고 잦은 스팟터보,339,표준,1,9.4,99.6,61.8,37.8,4.022,18.1,0.9374,0,4.224,10.1,42.4,23.0
S03349,B-2_U6,B-2,짧고 잦은 스팟터보,340,표준,1,6.4,99.9,73.6,26.4,4.119,16.4,0.9476,0,4.166,9.4,37.8,22.5
S03350,B-2_U6,B-2,짧고 잦은 스팟터보,342,표준,1,6.8,100.0,74.0,26.0,3.828,17.1,0.9639,0,4.179,6.4,26.4,24.25
S03351,B-2_U6,B-2,짧고 잦은 스팟터보,344,표준,1,10.1,100.0,58.4,41.6,4.124,16.1,0.9664,0,4.087,6.8,26.0,22.5
S03352,B-2_U6,B-2,짧고 잦은 스팟터보,345,표준,1,8.4,100.0,63.2,36.8,4.376,19.3,0.9566,0,4.059,10.1,41.6,21.25
S03353,B-2_U6,B-2,짧고 잦은 스팟터보,346,표준,1,9.5,99.6,60.1,39.5,4.157,17.1,0.9263,0,4.094,8.4,36.8,22.25
S03354,B-2_U6,B-2,짧고 잦은 스팟터보,347,표준,1,7.0,100.0,71.0,29.0,4.136,17.1,0.9629,0,4.121,9.5,39.5,22.5
S03355,B-2_U6,B-2,짧고 잦은 스팟터보,349,표준,1,10.0,90.5,47.1,43.4,4.338,14.4,0.9663,0,4.124,7.0,29.0,19.25
S03356,B-2_U6,B-2,짧고 잦은 스팟터보,352,표준,1,3.4,100.0,85.3,14.7,4.324,17.7,0.9598,0,4.226,10.0,43.4,22.25
S03357,B-2_U6,B-2,짧고 잦은 스팟터보,355,표준,1,7.9,85.1,53.6,31.4,3.981,17.1,0.9445,0,4.266,3.4,14.7,19.5
S03358,B-2_U6,B-2,짧고 잦은 스팟터보,356,표준,1,5.9,100.0,75.3,24.7,4.186,17.1,0.9252,0,4.187,7.9,31.4,22.25
S03359,B-2_U6,B-2,짧고 잦은 스팟터보,357,표준,1,13.4,99.9,44.3,55.6,4.146,14.9,0.9378,0,4.193,5.9,24.7,22.5
S03360,B-2_U6,B-2,짧고 잦은 스팟터보,360,표준,1,9.5,81.2,43.6,37.6,3.958,17.9,0.9398,0,4.195,13.4,55.6,19.0
S03361,B-2_U6,B-2,짧고 잦은 스팟터보,361,표준,1,4.6,99.8,80.2,19.6,4.263,14.0,0.9671,0,4.119,9.5,37.6,22.0
S03362,B-2_U6,B-2,짧고 잦은 스팟터보,363,표준,1,7.8,80.2,48.1,32.2,4.126,20.6,0.9455,0,4.107,4.6,19.6,18.0
S03363,B-2_U6,B-2,짧고 잦은 스팟터보,364,표준,1,4.7,100.0,79.5,20.5,4.364,15.9,0.955,0,4.136,7.8,32.2,21.5
S03365,C-1_U1,C-1,장시간 완주형,1,저소음,0,41.3,99.7,5.5,94.2,2.28,16.5,0.9882,0,2.212,40.7,90.0,41.75
S03366,C-1_U1,C-1,장시간 완주형,2,저소음,0,40.4,99.8,4.8,95.0,2.353,16.3,0.9603,1,2.246,41.3,94.2,40.5
S03367,C-1_U1,C-1,장시간 완주형,3,저소음,0,43.9,99.9,4.9,95.0,2.163,14.2,0.9824,0,2.282,40.4,95.0,44.0
S03368,C-1_U1,C-1,장시간 완주형,4,저소음,0,40.7,100.0,5.0,95.0,2.335,14.8,0.9921,1,2.252,43.9,95.0,40.75
S03369,C-1_U1,C-1,장시간 완주형,6,저소음,0,43.6,99.9,4.9,95.0,2.179,14.7,1.0,1,2.269,40.7,95.0,43.75
S03370,C-1_U1,C-1,장시간 완주형,7,저소음,0,36.2,89.8,5.8,84.0,2.321,15.9,0.9648,1,2.262,43.6,95.0,36.25
S03371,C-1_U1,C-1,장시간 완주형,8,저소음,0,42.0,100.0,5.0,95.0,2.261,17.7,1.0,1,2.27,36.2,84.0,42.0
S03372,C-1_U1,C-1,장시간 완주형,9,저소음,0,44.0,100.0,4.8,95.2,2.163,14.2,0.9862,1,2.252,42.0,95.0,44.0
S03373,C-1_U1,C-1,장시간 완주형,10,저소음,0,41.2,99.3,4.1,95.2,2.31,14.4,0.9762,1,2.252,44.0,95.2,41.25
S03374,C-1_U1,C-1,장시간 완주형,11,저소음,0,41.9,99.2,4.0,95.2,2.272,15.8,1.0,1,2.247,41.2,95.2,42.0
S03375,C-1_U1,C-1,장시간 완주형,13,저소음,0,44.0,99.7,7.2,92.5,2.102,15.4,0.9868,0,2.265,41.9,95.2,45.25
S03376,C-1_U1,C-1,장시간 완주형,14,저소음,0,43.9,100.0,4.9,95.1,2.166,16.5,0.9989,1,2.222,44.0,92.5,44.0
S03377,C-1_U1,C-1,장시간 완주형,15,저소음,0,30.8,100.0,36.2,63.8,2.071,15.8,0.9999,0,2.203,43.9,95.1,45.0
S03378,C-1_U1,C-1,장시간 완주형,16,저소음,0,40.9,99.6,4.6,95.0,2.323,12.8,0.9912,1,2.184,30.8,63.8,41.0
S03379,C-1_U1,C-1,장시간 완주형,18,저소음,0,42.1,99.7,6.3,93.4,2.219,14.5,0.9786,0,2.187,40.9,95.0,42.75
S03380,C-1_U1,C-1,장시간 완주형,19,저소음,0,34.6,99.8,25.1,74.7,2.158,15.8,0.9989,0,2.176,42.1,93.4,43.5
S03381,C-1_U1,C-1,장시간 완주형,20,저소음,0,39.4,100.0,5.0,95.0,2.411,13.6,0.9994,1,2.187,34.6,74.7,39.5
S03382,C-1_U1,C-1,장시간 완주형,21,저소음,0,32.6,100.0,23.5,76.5,2.346,14.5,0.9823,0,2.236,39.4,95.0,40.0
S03383,C-1_U1,C-1,장시간 완주형,22,저소음,0,7.2,23.8,5.2,18.6,2.585,14.7,1.0,1,2.291,32.6,76.5,7.25
S03384,C-1_U1,C-1,장시간 완주형,23,저소음,0,41.8,100.0,6.2,93.8,2.243,13.8,0.9628,0,2.344,7.2,18.6,42.5
S03385,C-1_U1,C-1,장시간 완주형,24,저소음,0,30.0,100.0,34.0,66.0,2.199,14.1,0.9962,0,2.349,41.8,93.8,42.5
S03386,C-1_U1,C-1,장시간 완주형,25,저소음,0,38.1,99.9,15.8,84.2,2.209,15.3,0.9977,0,2.357,30.0,66.0,42.75
S03387,C-1_U1,C-1,장시간 완주형,26,저소음,0,36.1,99.8,18.3,81.6,2.26,12.9,1.0,0,2.316,38.1,84.2,41.75
S03388,C-1_U1,C-1,장시간 완주형,27,저소음,0,33.2,99.6,29.6,70.0,2.108,15.1,0.9867,0,2.299,36.1,81.6,44.25
S03389,C-1_U1,C-1,장시간 완주형,28,저소음,0,44.5,99.5,4.4,95.2,2.139,16.6,0.9804,1,2.204,33.2,70.0,44.5
S03390,C-1_U1,C-1,장시간 완주형,29,저소음,0,30.0,85.0,17.5,67.5,2.251,15.6,1.0,0,2.183,44.5,95.2,35.5
S03391,C-1_U1,C-1,장시간 완주형,30,저소음,0,40.9,100.0,4.8,95.2,2.327,13.8,0.9621,1,2.193,30.0,67.5,41.0
S03392,C-1_U1,C-1,장시간 완주형,31,저소음,0,42.2,100.0,4.9,95.1,2.253,12.5,0.9843,1,2.217,40.9,95.2,42.25
S03393,C-1_U1,C-1,장시간 완주형,33,저소음,0,42.4,99.6,4.4,95.2,2.244,17.2,0.9825,1,2.216,42.2,95.1,42.5
S03394,C-1_U1,C-1,장시간 완주형,34,저소음,0,41.1,100.0,4.8,95.2,2.316,15.7,0.9631,1,2.243,42.4,95.2,41.25
S03395,C-1_U1,C-1,장시간 완주형,36,저소음,0,42.9,99.6,4.5,95.1,2.217,14.5,0.9743,1,2.278,41.1,95.2,43.0
S03396,C-1_U1,C-1,장시간 완주형,37,저소음,0,41.8,99.9,4.9,95.0,2.273,15.2,0.9619,1,2.271,42.9,95.1,42.0
S03397,C-1_U1,C-1,장시간 완주형,38,저소음,0,38.7,100.0,8.7,91.4,2.36,12.2,1.0,0,2.261,41.8,95.0,40.25
S03398,C-1_U1,C-1,장시간 완주형,39,저소음,0,38.9,99.7,4.7,95.0,2.443,15.3,0.9786,1,2.282,38.7,91.4,39.0
S03399,C-1_U1,C-1,장시간 완주형,40,저소음,0,33.4,87.5,5.4,82.0,2.457,14.2,0.9998,1,2.322,38.9,95.0,33.5
S03400,C-1_U1,C-1,장시간 완주형,41,저소음,0,37.6,100.0,8.9,91.1,2.424,13.8,1.0,0,2.35,33.4,82.0,39.25
S03401,C-1_U1,C-1,장시간 완주형,42,저소음,0,41.0,100.0,4.9,95.1,2.32,15.5,0.9804,1,2.391,37.6,91.1,41.0
S03402,C-1_U1,C-1,장시간 완주형,43,저소음,0,34.2,100.0,20.5,79.4,2.323,16.4,0.9565,0,2.401,41.0,95.1,40.5
S03403,C-1_U1,C-1,장시간 완주형,44,저소음,0,42.1,99.6,4.3,95.2,2.262,15.8,1.0,1,2.393,34.2,79.4,42.25
S03404,C-1_U1,C-1,장시간 완주형,46,저소음,0,38.0,89.6,4.5,85.1,2.24,18.0,0.9534,1,2.357,42.1,95.2,38.0
S03405,C-1_U1,C-1,장시간 완주형,47,저소음,0,38.1,100.0,11.4,88.6,2.326,14.2,0.9828,0,2.314,38.0,85.1,40.75
S03406,C-1_U1,C-1,장시간 완주형,48,저소음,0,43.6,100.0,5.0,95.0,2.178,17.0,0.9754,1,2.294,38.1,88.6,43.75
S03407,C-1_U1,C-1,장시간 완주형,49,저소음,0,37.1,99.8,16.6,83.2,2.243,17.4,0.9881,0,2.266,43.6,95.0,42.0
S03408,C-1_U1,C-1,장시간 완주형,50,저소음,0,40.4,99.7,4.5,95.2,2.357,13.9,0.9883,1,2.25,37.1,83.2,40.5
S03409,C-1_U1,C-1,장시간 완주형,51,저소음,0,36.0,100.0,17.1,82.9,2.303,18.0,0.9778,0,2.269,40.4,95.2,41.0
S03410,C-1_U1,C-1,장시간 완주형,52,저소음,0,42.3,100.0,4.8,95.2,2.25,17.1,0.9824,1,2.281,36.0,82.9,42.25
S03411,C-1_U1,C-1,장시간 완주형,53,저소음,0,41.8,99.8,4.6,95.2,2.277,16.9,0.9756,1,2.266,42.3,95.2,41.75
S03412,C-1_U1,C-1,장시간 완주형,55,저소음,0,40.5,100.0,10.1,89.9,2.22,19.1,0.9741,0,2.286,41.8,95.2,42.75
S03413,C-1_U1,C-1,장시간 완주형,56,저소음,0,1.9,10.9,5.7,5.2,2.758,17.1,1.0,1,2.281,40.5,89.9,2.0
S03414,C-1_U1,C-1,장시간 완주형,58,저소음,0,40.9,99.5,4.3,95.1,2.326,16.3,0.9881,1,2.362,1.9,5.2,41.0
S03415,C-1_U1,C-1,장시간 완주형,59,저소음,0,36.1,100.0,18.6,81.4,2.255,16.1,0.9984,0,2.366,40.9,95.1,41.75
S03416,C-1_U1,C-1,장시간 완주형,60,저소음,0,39.6,99.8,4.6,95.2,2.404,17.5,0.9772,1,2.367,36.1,81.4,39.75
S03417,C-1_U1,C-1,장시간 완주형,61,저소음,0,32.1,100.0,27.4,72.6,2.261,14.9,0.9835,0,2.393,39.6,95.2,41.5
S03418,C-1_U1,C-1,장시간 완주형,62,저소음,0,34.9,99.8,19.5,80.2,2.299,14.9,0.9848,0,2.401,32.1,72.6,41.0
S03419,C-1_U1,C-1,장시간 완주형,63,저소음,0,42.0,100.0,4.8,95.2,2.266,19.1,0.9603,1,2.309,34.9,80.2,42.0
S03420,C-1_U1,C-1,장시간 완주형,64,저소음,0,40.4,100.0,4.9,95.1,2.353,19.3,0.9862,1,2.297,42.0,95.2,40.5
S03421,C-1_U1,C-1,장시간 완주형,65,저소음,0,37.0,100.0,13.6,86.4,2.335,17.6,0.9771,0,2.317,40.4,95.1,40.5
