model,name,user,day,amb,idle_before,soc_disp,soh_est,soh_true,dur,p_eco,p_std,p_turbo,nsw,k_design,k_true,mu_T,r_design,ft_design,T_pred,T_act,margin_pred,margin_act,aborted,soc_used
A-2,가끔·상시거치형,A-2_U3,351,15.4,1,99.9,0.9366,0.9571,10.0,0.157,0.843,0.0,1,1.0,1.01,8,2.34,1.0,37.98,34.0,29.98,26.0,0,27.2
A-2,가끔·상시거치형,A-2_U3,358,13.8,6,100.0,0.9495,0.9566,8.5,0.148,0.852,0.0,2,1.0,1.026,8,2.34,1.0,38.55,33.0,30.55,25.0,0,24.05
A-2,가끔·상시거치형,A-2_U4,3,15.0,3,99.56,0.9911,0.9916,5.5,0.243,0.757,0.0,2,1.0,1.034,8,2.34,1.0,40.05,35.5,32.05,27.5,0,14.71
A-2,가끔·상시거치형,A-2_U4,8,19.5,4,99.76,0.9758,0.9912,10.0,0.182,0.818,0.0,1,1.0,1.035,8,2.34,1.0,39.52,35.5,31.52,27.5,0,26.16
A-2,가끔·상시거치형,A-2_U4,20,16.4,11,99.56,0.9797,0.9905,9.8,0.201,0.799,0.0,2,1.0,1.031,8,2.34,1.0,39.59,35.5,31.59,27.5,0,25.78
A-2,가끔·상시거치형,A-2_U4,21,16.0,0,99.77,0.9689,0.9904,8.9,0.191,0.809,0.0,2,1.0,1.03,8,2.34,1.0,39.24,35.25,31.24,27.25,0,23.62
A-2,가끔·상시거치형,A-2_U4,26,12.8,4,99.97,0.9769,0.99,12.9,0.213,0.787,0.0,1,1.0,0.993,8,2.34,1.0,39.65,36.0,31.65,28.0,0,33.08
A-2,가끔·상시거치형,A-2_U4,31,18.3,4,100.0,0.9933,0.9897,8.2,0.225,0.775,0.0,3,1.0,1.058,8,2.34,1.0,40.33,35.25,32.33,27.25,0,21.92
A-2,가끔·상시거치형,A-2_U4,32,16.2,0,100.0,0.9781,0.9896,6.0,0.215,0.785,0.0,0,1.0,1.002,8,2.34,1.0,39.71,36.75,31.71,28.75,0,15.34
A-2,가끔·상시거치형,A-2_U4,35,14.6,2,100.0,0.9737,0.9894,7.5,0.137,0.863,0.0,3,1.0,1.009,8,2.34,1.0,39.53,34.75,31.53,26.75,0,20.36
A-2,가끔·상시거치형,A-2_U4,36,16.2,0,99.97,0.9753,0.9893,10.1,0.192,0.808,0.0,1,1.0,0.995,8,2.34,1.0,39.58,36.5,31.58,28.5,0,25.68
A-2,가끔·상시거치형,A-2_U4,44,16.4,7,99.82,0.978,0.9887,10.1,0.204,0.796,0.0,0,1.0,1.018,8,2.34,1.0,39.63,36.0,31.63,28.0,0,26.0
A-2,가끔·상시거치형,A-2_U4,48,17.5,3,100.0,0.9946,0.9885,6.7,0.176,0.824,0.0,3,1.0,1.029,8,2.34,1.0,40.38,35.25,32.38,27.25,0,18.01
A-2,가끔·상시거치형,A-2_U4,50,15.1,1,99.49,0.9692,0.9883,8.7,0.118,0.882,0.0,1,1.0,1.026,8,2.34,1.0,39.14,34.0,31.14,26.0,0,23.73
A-2,가끔·상시거치형,A-2_U4,51,17.5,0,99.87,0.9864,0.9882,10.0,0.251,0.749,0.0,4,1.0,1.029,8,2.34,1.0,39.99,36.25,31.99,28.25,0,25.84
A-2,가끔·상시거치형,A-2_U4,60,16.5,8,100.0,0.9955,0.9876,10.1,0.176,0.824,0.0,3,1.0,1.038,8,2.34,1.0,40.42,34.75,32.42,26.75,0,27.2
A-2,가끔·상시거치형,A-2_U4,67,17.2,6,100.0,0.9604,0.9871,5.3,0.259,0.741,0.0,4,1.0,1.034,8,2.34,1.0,38.99,36.0,30.99,28.0,0,14.21
A-2,가끔·상시거치형,A-2_U4,70,17.1,2,100.0,0.9835,0.9869,8.7,0.261,0.739,0.0,3,1.0,1.073,8,2.34,1.0,39.93,34.75,31.93,26.75,0,23.4
A-2,가끔·상시거치형,A-2_U4,73,17.7,2,99.7,0.9942,0.9866,10.1,0.22,0.78,0.0,0,1.0,1.054,8,2.34,1.0,40.23,35.25,32.23,27.25,0,26.55
A-2,가끔·상시거치형,A-2_U4,81,19.1,7,100.0,1.0,0.986,7.7,0.214,0.786,0.0,1,1.0,1.088,8,2.34,1.0,40.6,34.0,32.6,26.0,0,21.13
A-2,가끔·상시거치형,A-2_U4,84,20.5,2,100.0,0.9872,0.9858,7.7,0.24,0.76,0.0,3,1.0,0.986,8,2.34,1.0,40.08,37.75,32.08,29.75,0,19.26
A-2,가끔·상시거치형,A-2_U4,115,23.4,30,99.88,0.9817,0.9833,12.6,0.256,0.744,0.0,1,1.0,1.018,8,2.34,1.0,39.81,36.75,31.81,28.75,0,31.62
A-2,가끔·상시거치형,A-2_U4,121,23.9,5,100.0,0.9816,0.9827,11.8,0.218,0.782,0.0,4,1.0,1.01,8,2.34,1.0,39.85,36.5,31.85,28.5,0,30.26
A-2,가끔·상시거치형,A-2_U4,123,25.8,1,99.68,0.9902,0.9825,10.1,0.158,0.842,0.0,2,1.0,1.044,8,2.34,1.0,40.06,34.5,32.06,26.5,0,27.26
A-2,가끔·상시거치형,A-2_U4,128,23.3,4,99.78,0.9771,0.982,8.9,0.247,0.753,0.0,1,1.0,0.95,8,2.34,1.0,39.57,39.25,31.57,31.25,0,21.12
A-2,가끔·상시거치형,A-2_U4,131,22.7,2,99.85,0.9638,0.9817,3.5,0.072,0.928,0.0,2,1.0,0.996,8,2.34,1.0,39.07,35.0,31.07,27.0,0,9.83
A-2,가끔·상시거치형,A-2_U4,136,24.8,4,99.82,0.9729,0.9812,7.2,0.205,0.795,0.0,1,1.0,1.012,8,2.34,1.0,39.42,36.25,31.42,28.25,0,18.62
A-2,가끔·상시거치형,A-2_U4,143,25.3,6,100.0,0.9853,0.9804,7.0,0.24,0.76,0.0,0,1.0,1.013,8,2.34,1.0,40.0,36.75,32.0,28.75,0,17.78
A-2,가끔·상시거치형,A-2_U4,144,23.4,0,99.61,0.9693,0.9802,9.2,0.207,0.793,0.0,1,1.0,0.991,8,2.34,1.0,39.19,37.0,31.19,29.0,0,23.15
A-2,가끔·상시거치형,A-2_U4,150,23.0,5,99.96,0.9521,0.9796,9.2,0.25,0.75,0.0,2,1.0,0.965,8,2.34,1.0,38.64,38.5,30.64,30.5,0,22.31
A-2,가끔·상시거치형,A-2_U4,156,23.8,5,99.63,0.9915,0.9789,7.1,0.193,0.807,0.0,1,1.0,0.982,8,2.34,1.0,40.1,37.0,32.1,29.0,0,17.96
A-2,가끔·상시거치형,A-2_U4,158,24.0,1,100.0,1.0,0.9786,5.6,0.232,0.768,0.0,2,1.0,1.028,8,2.34,1.0,40.6,36.0,32.6,28.0,0,14.84
A-2,가끔·상시거치형,A-2_U4,161,24.8,2,99.95,0.9572,0.9783,5.1,0.158,0.842,0.0,0,1.0,1.006,8,2.34,1.0,38.84,35.75,30.84,27.75,0,13.45
A-2,가끔·상시거치형,A-2_U4,162,24.9,0,100.0,0.989,0.9781,7.8,0.265,0.735,0.0,0,1.0,1.007,8,2.34,1.0,40.15,37.25,32.15,29.25,0,19.48
A-2,가끔·상시거치형,A-2_U4,170,26.8,7,100.0,0.9516,0.9772,5.7,0.211,0.789,0.0,1,1.0,1.002,8,2.34,1.0,38.63,36.5,30.63,28.5,0,14.75
A-2,가끔·상시거치형,A-2_U4,172,28.1,1,100.0,0.9564,0.9769,6.9,0.203,0.797,0.0,1,1.0,1.004,8,2.34,1.0,38.83,36.25,30.83,28.25,0,17.82
A-2,가끔·상시거치형,A-2_U4,176,27.7,3,99.97,0.9769,0.9764,9.4,0.219,0.781,0.0,2,1.0,0.976,8,2.34,1.0,39.65,37.5,31.65,29.5,0,23.39
A-2,가끔·상시거치형,A-2_U4,186,25.7,9,100.0,0.9722,0.9751,10.4,0.137,0.863,0.0,2,1.0,1.021,8,2.34,1.0,39.47,34.75,31.47,26.75,0,27.9
A-2,가끔·상시거치형,A-2_U4,193,28.6,6,100.0,0.9645,0.9742,12.8,0.184,0.816,0.0,2,1.0,1.012,8,2.34,1.0,39.16,35.5,31.16,27.5,0,33.34
A-2,가끔·상시거치형,A-2_U4,199,26.2,5,99.97,0.9847,0.9734,9.1,0.192,0.808,0.0,1,1.0,1.012,8,2.34,1.0,39.96,35.75,31.96,27.75,0,23.69
A-2,가끔·상시거치형,A-2_U4,202,30.8,2,100.0,0.9754,0.973,5.5,0.139,0.861,0.0,4,1.0,1.026,8,2.34,1.0,39.6,34.25,31.6,26.25,0,15.48
A-2,가끔·상시거치형,A-2_U4,206,27.8,3,99.98,0.9563,0.9724,10.1,0.122,0.878,0.0,0,1.0,1.002,8,2.34,1.0,38.82,35.0,30.82,27.0,0,26.59
A-2,가끔·상시거치형,A-2_U4,209,29.3,2,99.72,0.9812,0.972,7.8,0.138,0.862,0.0,2,1.0,1.022,8,2.34,1.0,39.72,34.5,31.72,26.5,0,21.15
A-2,가끔·상시거치형,A-2_U4,213,26.8,3,100.0,0.9807,0.9714,7.6,0.218,0.782,0.0,2,1.0,1.002,8,2.34,1.0,39.82,36.25,31.82,28.25,0,19.65
A-2,가끔·상시거치형,A-2_U4,215,25.6,1,100.0,0.9673,0.971,13.2,0.167,0.833,0.0,0,1.0,1.017,8,2.34,1.0,39.27,35.25,31.27,27.25,0,34.64
A-2,가끔·상시거치형,A-2_U4,217,27.7,1,100.0,1.0,0.9707,10.1,0.228,0.772,0.0,1,1.0,0.998,8,2.34,1.0,40.6,36.75,32.6,28.75,0,25.58
A-2,가끔·상시거치형,A-2_U4,219,27.3,1,99.9,0.9444,0.9704,10.1,0.322,0.678,0.0,0,1.0,1.008,8,2.34,1.0,38.3,37.75,30.3,29.75,0,24.73
A-2,가끔·상시거치형,A-2_U4,225,29.0,5,100.0,0.9536,0.9696,8.7,0.155,0.845,0.0,3,1.0,0.98,8,2.34,1.0,38.71,36.25,30.71,28.25,0,22.61
A-2,가끔·상시거치형,A-2_U4,226,24.1,0,100.0,0.9689,0.9694,8.6,0.164,0.836,0.0,2,1.0,1.036,8,2.34,1.0,39.33,34.25,31.33,26.25,0,23.4
A-2,가끔·상시거치형,A-2_U4,233,28.7,6,100.0,0.9582,0.9686,9.0,0.278,0.722,0.0,0,1.0,1.029,8,2.34,1.0,38.9,36.25,30.9,28.25,0,22.98
A-2,가끔·상시거치형,A-2_U4,234,28.0,0,100.0,0.977,0.9684,6.4,0.253,0.747,0.0,2,1.0,1.0,8,2.34,1.0,39.67,36.75,31.67,28.75,0,16.45
A-2,가끔·상시거치형,A-2_U4,243,25.4,8,99.56,0.9388,0.9673,4.8,0.222,0.778,0.0,2,1.0,1.011,8,2.34,1.0,37.94,36.0,29.94,28.0,0,12.83
A-2,가끔·상시거치형,A-2_U4,250,25.8,6,99.59,0.9705,0.9665,4.1,0.216,0.784,0.0,0,1.0,1.036,8,2.34,1.0,39.23,35.0,31.23,27.0,0,11.12
A-2,가끔·상시거치형,A-2_U4,254,26.3,3,100.0,0.9636,0.966,8.8,0.166,0.834,0.0,1,1.0,1.049,8,2.34,1.0,39.12,33.75,31.12,25.75,0,24.16
A-2,가끔·상시거치형,A-2_U4,263,24.7,8,100.0,0.9668,0.965,7.8,0.252,0.748,0.0,2,1.0,0.967,8,2.34,1.0,39.25,38.0,31.25,30.0,0,19.34
A-2,가끔·상시거치형,A-2_U4,269,25.1,5,100.0,0.9397,0.9644,9.7,0.22,0.78,0.0,2,1.0,1.026,8,2.34,1.0,38.15,35.25,30.15,27.25,0,25.61
A-2,가끔·상시거치형,A-2_U4,272,24.1,2,99.49,0.9813,0.964,8.3,0.277,0.723,0.0,1,1.0,1.038,8,2.34,1.0,39.63,35.75,31.63,27.75,0,21.64
A-2,가끔·상시거치형,A-2_U4,274,22.9,1,100.0,0.9672,0.9638,3.4,0.126,0.874,0.0,3,1.0,1.025,8,2.34,1.0,39.27,34.0,31.27,26.0,0,9.94
A-2,가끔·상시거치형,A-2_U4,282,20.3,7,100.0,0.9531,0.963,6.1,0.228,0.772,0.0,0,1.0,1.006,8,2.34,1.0,38.69,36.25,30.69,28.25,0,15.8
A-2,가끔·상시거치형,A-2_U4,288,21.7,5,99.93,0.9606,0.9625,7.2,0.211,0.789,0.0,3,1.0,0.992,8,2.34,1.0,38.97,36.25,30.97,28.25,0,18.82
A-2,가끔·상시거치형,A-2_U4,291,22.4,2,100.0,0.9607,0.9622,10.1,0.225,0.775,0.0,1,1.0,1.001,8,2.34,1.0,39.0,36.25,31.0,28.25,0,25.91
A-2,가끔·상시거치형,A-2_U4,297,19.4,5,99.91,0.9612,0.9616,8.1,0.182,0.818,0.0,2,1.0,1.032,8,2.34,1.0,38.98,34.5,30.98,26.5,0,22.02
A-2,가끔·상시거치형,A-2_U4,302,22.8,4,100.0,0.954,0.9611,10.1,0.232,0.768,0.0,4,1.0,0.995,8,2.34,1.0,38.73,36.25,30.73,28.25,0,26.09
A-2,가끔·상시거치형,A-2_U4,310,19.1,7,99.67,0.9378,0.9605,7.5,0.134,0.866,0.0,1,1.0,0.991,8,2.34,1.0,37.94,35.25,29.94,27.25,0,19.92
A-2,가끔·상시거치형,A-2_U4,315,18.6,4,100.0,0.9524,0.9601,10.2,0.232,0.768,0.0,3,1.0,1.004,8,2.34,1.0,38.66,36.0,30.66,28.0,0,26.47
A-2,가끔·상시거치형,A-2_U4,323,18.6,7,100.0,0.9613,0.9594,12.5,0.261,0.739,0.0,1,1.0,1.033,8,2.34,1.0,39.03,35.5,31.03,27.5,0,32.59
A-2,가끔·상시거치형,A-2_U4,335,16.4,11,100.0,0.9467,0.9586,7.3,0.196,0.804,0.0,1,1.0,1.036,8,2.34,1.0,38.43,34.0,30.43,26.0,0,20.03
A-2,가끔·상시거치형,A-2_U4,341,13.3,5,99.78,0.962,0.9582,5.4,0.255,0.745,0.0,0,1.0,1.013,8,2.34,1.0,38.96,35.0,30.96,27.0,0,14.51
A-2,가끔·상시거치형,A-2_U4,347,18.8,5,99.71,0.9646,0.9577,9.1,0.249,0.751,0.0,2,1.0,0.966,8,2.34,1.0,39.04,37.75,31.04,29.75,0,22.61
A-2,가끔·상시거치형,A-2_U4,348,14.5,0,99.89,0.9668,0.9576,9.5,0.22,0.78,0.0,0,1.0,0.992,8,2.34,1.0,39.2,35.5,31.2,27.5,0,24.79
A-2,가끔·상시거치형,A-2_U4,355,14.4,6,100.0,0.9635,0.9572,6.1,0.186,0.814,0.0,0,1.0,1.037,8,2.34,1.0,39.11,33.5,31.11,25.5,0,17.05
A-2,가끔·상시거치형,A-2_U4,362,14.8,6,100.0,0.9891,0.9567,10.1,0.202,0.798,0.0,2,1.0,1.009,8,2.34,1.0,40.15,34.5,32.15,26.5,0,27.21
A-2,가끔·상시거치형,A-2_U4,364,16.0,1,99.84,0.961,0.9565,8.5,0.173,0.827,0.0,3,1.0,0.99,8,2.34,1.0,38.95,35.0,30.95,27.0,0,22.78
A-2,가끔·상시거치형,A-2_U5,4,7.9,4,99.77,1.0,0.9868,10.8,0.242,0.758,0.0,1,1.0,1.02,8,2.34,0.85,34.43,34.25,26.43,26.25,0,29.19
A-2,가끔·상시거치형,A-2_U5,5,5.1,0,100.0,0.9705,0.9867,3.0,0.213,0.787,0.0,0,1.0,1.023,8,2.34,0.85,33.49,33.25,25.49,25.25,0,8.7
A-2,가끔·상시거치형,A-2_U5,13,7.9,7,100.0,0.9844,0.9864,8.4,0.155,0.845,0.0,1,1.0,1.004,8,2.34,0.85,33.97,33.5,25.97,25.5,0,23.24
A-2,가끔·상시거치형,A-2_U5,16,5.6,2,100.0,0.9689,0.9863,10.1,0.133,0.867,0.0,0,1.0,1.0,8,2.34,0.85,33.44,33.0,25.44,25.0,0,28.29
A-2,가끔·상시거치형,A-2_U5,17,7.5,0,99.83,1.0,0.9861,13.4,0.238,0.762,0.0,1,1.0,0.95,8,2.34,0.85,34.45,36.5,26.45,28.5,0,33.84
A-2,가끔·상시거치형,A-2_U5,55,10.9,37,99.44,0.9819,0.985,8.9,0.174,0.826,0.0,2,1.0,0.962,8,2.34,1.0,39.63,36.0,31.63,28.0,0,23.12
A-2,가끔·상시거치형,A-2_U5,57,9.3,1,100.0,1.0,0.9848,6.6,0.179,0.821,0.0,0,1.0,0.991,8,2.34,0.85,34.51,34.75,26.51,26.75,0,17.74
A-2,가끔·상시거치형,A-2_U5,58,11.4,0,100.0,0.9837,0.9848,6.3,0.247,0.753,0.0,0,1.0,0.987,8,2.34,1.0,39.94,36.25,31.94,28.25,0,16.22
A-2,가끔·상시거치형,A-2_U5,66,8.1,7,100.0,0.9892,0.9844,6.7,0.114,0.886,0.0,1,1.0,1.016,8,2.34,0.85,34.14,32.75,26.14,24.75,0,19.19
A-2,가끔·상시거치형,A-2_U5,68,10.0,1,100.0,0.9846,0.9843,6.0,0.21,0.79,0.0,4,1.0,1.042,8,2.34,1.0,39.97,33.25,31.97,25.25,0,17.2
A-2,가끔·상시거치형,A-2_U5,72,10.1,3,100.0,1.0,0.9841,6.6,0.166,0.834,0.0,1,1.0,1.0,8,2.34,1.0,40.6,34.25,32.6,26.25,0,18.04
A-2,가끔·상시거치형,A-2_U5,82,12.0,9,99.8,0.9678,0.9836,10.1,0.194,0.806,0.0,3,1.0,1.017,8,2.34,1.0,39.21,34.5,31.21,26.5,0,27.38
A-2,가끔·상시거치형,A-2_U5,84,12.8,1,100.0,0.9848,0.9835,10.1,0.104,0.896,0.0,1,1.0,1.007,8,2.34,1.0,39.98,33.75,31.98,25.75,0,27.68
A-2,가끔·상시거치형,A-2_U5,89,11.4,4,100.0,0.9796,0.9832,6.5,0.227,0.773,0.0,0,1.0,0.987,8,2.34,1.0,39.77,36.0,31.77,28.0,0,16.89
A-2,가끔·상시거치형,A-2_U5,93,11.8,3,99.66,0.9844,0.983,4.1,0.201,0.799,0.0,2,1.0,0.98,8,2.34,1.0,39.82,35.75,31.82,27.75,0,11.1
A-2,가끔·상시거치형,A-2_U5,100,13.2,6,99.53,0.9733,0.9825,8.8,0.28,0.72,0.0,1,1.0,0.998,8,2.34,1.0,39.32,36.75,31.32,28.75,0,22.34
A-2,가끔·상시거치형,A-2_U5,104,17.6,3,99.95,0.9923,0.9822,12.8,0.288,0.712,0.0,0,1.0,1.016,8,2.34,1.0,40.27,37.25,32.27,29.25,0,31.65
A-2,가끔·상시거치형,A-2_U5,106,17.5,1,99.92,0.951,0.982,10.1,0.293,0.707,0.0,2,1.0,1.003,8,2.34,1.0,38.58,37.75,30.58,29.75,0,24.92
A-2,가끔·상시거치형,A-2_U5,109,20.5,2,100.0,1.0,0.9818,10.1,0.261,0.739,0.0,0,1.0,0.996,8,2.34,1.0,40.6,37.75,32.6,29.75,0,24.78
A-2,가끔·상시거치형,A-2_U5,113,18.5,3,100.0,0.9716,0.9815,9.3,0.148,0.852,0.0,3,1.0,0.994,8,2.34,1.0,39.44,36.0,31.44,28.0,0,24.22
A-2,가끔·상시거치형,A-2_U5,118,20.6,4,100.0,0.9765,0.9811,10.1,0.317,0.683,0.0,1,1.0,1.022,8,2.34,1.0,39.64,37.5,31.64,29.5,0,24.97
A-2,가끔·상시거치형,A-2_U5,123,19.6,4,100.0,0.9689,0.9806,5.0,0.175,0.825,0.0,1,1.0,0.996,8,2.34,1.0,39.33,36.25,31.33,28.25,0,13.08
A-2,가끔·상시거치형,A-2_U5,125,21.8,1,100.0,0.9749,0.9804,7.7,0.208,0.792,0.0,1,1.0,1.056,8,2.34,1.0,39.58,34.75,31.58,26.75,0,20.68
A-2,가끔·상시거치형,A-2_U5,132,24.3,6,99.71,0.9907,0.9797,10.1,0.213,0.787,0.0,2,1.0,1.063,8,2.34,1.0,40.1,34.5,32.1,26.5,0,27.24
A-2,가끔·상시거치형,A-2_U5,133,25.1,0,100.0,0.992,0.9796,6.5,0.306,0.694,0.0,0,1.0,0.996,8,2.34,1.0,40.27,38.25,32.27,30.25,0,15.84
A-2,가끔·상시거치형,A-2_U5,160,24.7,26,100.0,0.9865,0.9767,10.1,0.173,0.827,0.0,1,1.0,1.033,8,2.34,1.0,40.05,35.0,32.05,27.0,0,26.86
A-2,가끔·상시거치형,A-2_U5,167,28.8,6,99.67,0.9614,0.9758,8.4,0.217,0.783,0.0,1,1.0,1.033,8,2.34,1.0,38.89,35.5,30.89,27.5,0,22.06
A-2,가끔·상시거치형,A-2_U5,169,25.9,1,99.87,0.9625,0.9755,10.1,0.152,0.848,0.0,2,1.0,0.999,8,2.34,1.0,39.02,35.75,31.02,27.75,0,26.38
A-2,가끔·상시거치형,A-2_U5,176,29.2,6,99.81,0.9898,0.9745,10.0,0.272,0.728,0.0,2,1.0,0.997,8,2.34,1.0,40.1,37.5,32.1,29.5,0,24.88
A-2,가끔·상시거치형,A-2_U5,178,30.7,1,100.0,0.9426,0.9741,10.0,0.203,0.797,0.0,1,1.0,1.025,8,2.34,1.0,38.27,35.5,30.27,27.5,0,26.22
A-2,가끔·상시거치형,A-2_U5,184,29.2,5,100.0,0.9789,0.9733,6.2,0.219,0.781,0.0,1,1.0,1.019,8,2.34,1.0,39.74,36.0,31.74,28.0,0,16.26
A-2,가끔·상시거치형,A-2_U5,189,31.0,4,99.81,0.9695,0.9724,8.3,0.214,0.786,0.0,1,1.0,0.985,8,2.34,1.0,39.28,36.75,31.28,28.75,0,21.01
A-2,가끔·상시거치형,A-2_U5,194,29.2,4,99.65,0.9936,0.9716,10.1,0.168,0.832,0.0,1,1.0,0.986,8,2.34,1.0,40.19,36.25,32.19,28.25,0,25.86
A-2,가끔·상시거치형,A-2_U5,201,31.4,6,99.99,0.9907,0.9704,7.9,0.214,0.786,0.0,2,1.0,1.021,8,2.34,1.0,40.22,35.5,32.22,27.5,0,20.93
A-2,가끔·상시거치형,A-2_U5,202,28.8,0,99.79,0.9575,0.9702,10.1,0.115,0.885,0.0,1,1.0,0.98,8,2.34,1.0,38.79,35.75,30.79,27.75,0,26.27
A-2,가끔·상시거치형,A-2_U5,207,28.9,4,100.0,0.9533,0.9694,11.9,0.206,0.794,0.0,1,1.0,1.033,8,2.34,1.0,38.7,35.0,30.7,27.0,0,31.42
A-2,가끔·상시거치형,A-2_U5,211,31.4,3,100.0,0.9415,0.9688,8.4,0.257,0.743,0.0,1,1.0,1.031,8,2.34,1.0,38.22,35.75,30.22,27.75,0,21.94
A-2,가끔·상시거치형,A-2_U5,216,28.8,4,99.67,0.9684,0.968,6.0,0.225,0.775,0.0,3,1.0,1.031,8,2.34,1.0,39.18,35.25,31.18,27.25,0,16.24
A-2,가끔·상시거치형,A-2_U5,223,29.7,6,100.0,0.95,0.9669,10.1,0.086,0.914,0.0,2,1.0,1.054,8,2.34,1.0,38.57,32.75,30.57,24.75,0,28.75
A-2,가끔·상시거치형,A-2_U5,227,30.6,3,100.0,0.954,0.9663,10.1,0.172,0.828,0.0,0,1.0,1.061,8,2.34,1.0,38.73,33.5,30.73,25.5,0,27.82
A-2,가끔·상시거치형,A-2_U5,228,26.5,0,100.0,0.9874,0.9661,7.6,0.194,0.806,0.0,3,1.0,1.02,8,2.34,1.0,40.09,35.25,32.09,27.25,0,20.4
A-2,가끔·상시거치형,A-2_U5,235,27.7,6,99.98,0.9606,0.9651,8.1,0.164,0.836,0.0,3,1.0,1.002,8,2.34,1.0,38.99,35.25,30.99,27.25,0,21.61
A-2,가끔·상시거치형,A-2_U5,238,25.6,2,100.0,0.9486,0.9646,10.9,0.206,0.794,0.0,5,1.0,1.04,8,2.34,1.0,38.51,34.5,30.51,26.5,0,29.64
A-2,가끔·상시거치형,A-2_U5,243,26.0,4,99.88,0.969,0.9639,6.8,0.221,0.779,0.0,0,1.0,0.987,8,2.34,1.0,39.29,36.75,31.29,28.75,0,17.26
A-2,가끔·상시거치형,A-2_U5,251,24.2,7,99.93,0.9473,0.963,9.2,0.172,0.828,0.0,2,1.0,1.028,8,2.34,1.0,38.43,34.5,30.43,26.5,0,24.89
A-2,가끔·상시거치형,A-2_U5,254,26.8,2,100.0,0.9422,0.9626,8.3,0.182,0.818,0.0,0,1.0,1.046,8,2.34,1.0,38.25,34.0,30.25,26.0,0,22.58
A-2,가끔·상시거치형,A-2_U5,255,23.2,0,99.77,0.9964,0.9625,5.1,0.242,0.758,0.0,2,1.0,1.041,8,2.34,1.0,40.35,35.0,32.35,27.0,0,13.93
A-2,가끔·상시거치형,A-2_U5,262,23.3,6,99.87,0.9726,0.9617,10.8,0.226,0.774,0.0,2,1.0,1.01,8,2.34,1.0,39.43,35.75,31.43,27.75,0,28.03
A-2,가끔·상시거치형,A-2_U5,263,23.6,0,99.94,0.9742,0.9615,8.5,0.223,0.777,0.0,3,1.0,1.025,8,2.34,1.0,39.53,35.25,31.53,27.25,0,22.69
A-2,가끔·상시거치형,A-2_U5,270,22.3,6,100.0,0.9412,0.9608,6.2,0.232,0.768,0.0,1,1.0,1.015,8,2.34,1.0,38.21,35.75,30.21,27.75,0,16.32
A-2,가끔·상시거치형,A-2_U5,271,23.7,0,100.0,0.9966,0.9607,10.1,0.257,0.743,0.0,1,1.0,1.006,8,2.34,1.0,40.46,36.5,32.46,28.5,0,25.75
A-2,가끔·상시거치형,A-2_U5,278,22.0,6,99.65,0.944,0.96,7.7,0.258,0.742,0.0,4,1.0,0.986,8,2.34,1.0,38.18,37.0,30.18,29.0,0,19.76
A-2,가끔·상시거치형,A-2_U5,279,21.6,0,100.0,0.9498,0.9599,7.4,0.238,0.762,0.0,0,1.0,1.082,8,2.34,1.0,38.56,33.75,30.56,25.75,0,20.44
A-2,가끔·상시거치형,A-2_U5,283,17.5,3,100.0,0.9401,0.9595,8.8,0.167,0.833,0.0,1,1.0,1.01,8,2.34,1.0,38.17,34.75,30.17,26.75,0,23.51
A-2,가끔·상시거치형,A-2_U5,286,19.7,2,99.92,0.9395,0.9592,8.2,0.165,0.835,0.0,1,1.0,0.976,8,2.34,1.0,38.11,36.25,30.11,28.25,0,21.17
A-2,가끔·상시거치형,A-2_U5,287,17.4,0,99.72,0.9344,0.9591,8.2,0.274,0.726,0.0,1,1.0,1.005,8,2.34,1.0,37.82,36.5,29.82,28.5,0,20.96
A-2,가끔·상시거치형,A-2_U5,295,16.5,7,100.0,0.9428,0.9585,10.1,0.193,0.807,0.0,4,1.0,1.035,8,2.34,1.0,38.28,34.0,30.28,26.0,0,27.88
A-2,가끔·상시거치형,A-2_U5,299,16.5,3,99.73,0.972,0.9582,10.0,0.286,0.714,0.0,1,1.0,1.034,8,2.34,1.0,39.35,35.5,31.35,27.5,0,26.22
A-2,가끔·상시거치형,A-2_U5,302,12.6,2,99.98,0.9711,0.958,8.5,0.155,0.845,0.0,2,1.0,0.993,8,2.34,1.0,39.41,34.0,31.41,26.0,0,23.36
A-2,가끔·상시거치형,A-2_U5,304,16.8,1,100.0,0.9508,0.9578,10.1,0.243,0.757,0.0,1,1.0,0.961,8,2.34,1.0,38.6,37.5,30.6,29.5,0,25.03
A-2,가끔·상시거치형,A-2_U5,311,10.6,6,100.0,0.9668,0.9574,7.6,0.184,0.816,0.0,0,1.0,1.017,8,2.34,1.0,39.25,33.25,31.25,25.25,0,21.26
A-2,가끔·상시거치형,A-2_U5,312,12.6,0,99.92,0.987,0.9573,10.1,0.262,0.738,0.0,1,1.0,1.007,8,2.34,1.0,40.04,35.0,32.04,27.0,0,26.76
A-2,가끔·상시거치형,A-2_U5,321,14.4,8,99.79,0.9521,0.9568,7.5,0.187,0.813,0.0,1,1.0,1.018,8,2.34,1.0,38.57,34.0,30.57,26.0,0,20.59
A-2,가끔·상시거치형,A-2_U5,323,10.3,1,99.83,0.9653,0.9567,10.1,0.214,0.786,0.0,3,1.0,1.032,8,2.34,1.0,39.12,33.0,31.12,25.0,0,28.64
